EDUCATION_Graduate_school,EDUCATION_High_school,EDUCATION_Others,EDUCATION_University,LIMIT_BAL_high,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,PAY_0_Pay_delay>=1,PAY_2_Pay_delay>=1,PAY_3_Pay_delay>=1,PAY_4_Pay_delay>=1,PAY_5_Pay_delay>=1,PAY_6_Pay_delay>=1,PAY_AMT1_high,PAY_AMT2_high,PAY_AMT3_high,PAY_AMT4_high,PAY_AMT5_high,PAY_AMT6_high,SEX_Female,DEFAULT_PAYEMENT
0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0
